		vertex[   8][   0]	|	        173.725,         215.311,            -470	|	       0.173878,         0.10287	|	              0,               0,               0
		vertex[   8][   1]	|	        13.7247,         215.311,            -470	|	        0.13806,         0.10287	|	              0,               0,               0
		vertex[   8][   2]	|	            613,             240,            -470	|	       0.272214,               0	|	              0,               0,               0
		vertex[   9][   0]	|	        173.725,         215.311,            -470	|	       0.173878,         0.10287	|	              0,               0,               0
		vertex[   9][   1]	|	            613,             240,            -470	|	       0.272214,               0	|	              0,               0,               0
		vertex[   9][   2]	|	        173.725,         95.3112,            -470	|	       0.173878,         0.60287	|	              0,               0,               0
		vertex[  10][   0]	|	            613,               0,            -470	|	       0.272214,               1	|	              0,               0,               0
		vertex[  10][   1]	|	        173.725,         95.3112,            -470	|	       0.173878,         0.60287	|	              0,               0,               0
		vertex[  10][   2]	|	            613,             240,            -470	|	       0.272214,               0	|	              0,               0,               0
		vertex[  11][   0]	|	           -603,               0,            -470	|	              0,               1	|	              0,               0,               0
		vertex[  11][   1]	|	       -138.383,         95.3112,            -470	|	       0.104009,         0.60287	|	              0,               0,               0
		vertex[  11][   2]	|	        13.7247,         95.3112,            -470	|	        0.13806,         0.60287	|	              0,               0,               0
		vertex[  12][   0]	|	        13.7247,         95.3112,            -470	|	        0.13806,         0.60287	|	              0,               0,               0
		vertex[  12][   1]	|	            613,               0,            -470	|	       0.272214,               1	|	              0,               0,               0
		vertex[  12][   2]	|	           -603,               0,            -470	|	              0,               1	|	              0,               0,               0
		vertex[  13][   0]	|	            613,               0,            -470	|	       0.272214,               1	|	              0,               0,               0
		vertex[  13][   1]	|	        13.7247,         95.3112,            -470	|	        0.13806,         0.60287	|	              0,               0,               0
		vertex[  13][   2]	|	        173.725,         95.3112,            -470	|	       0.173878,         0.60287	|	              0,               0,               0
		vertex[  14][   0]	|	            613,         95.3112,        -344.808	|	        0.30024,         0.60287	|	              0,               0,               0
		vertex[  14][   1]	|	            613,             240,            -470	|	       0.272214,               0	|	              0,               0,               0
		vertex[  14][   2]	|	            613,         215.311,        -344.808	|	        0.30024,         0.10287	|	              0,               0,               0
		vertex[  15][   0]	|	            613,             240,            -470	|	       0.272214,               0	|	              0,               0,               0
		vertex[  15][   1]	|	            613,         95.3112,        -344.808	|	        0.30024,         0.60287	|	              0,               0,               0
		vertex[  15][   2]	|	            613,               0,            -470	|	       0.272214,               1	|	              0,               0,               0
		vertex[  16][   0]	|	            613,               0,            -470	|	       0.272214,               1	|	              0,               0,               0
		vertex[  16][   1]	|	            613,         95.3112,        -344.808	|	        0.30024,         0.60287	|	              0,               0,               0
		vertex[  16][   2]	|	            613,         95.3112,        -184.808	|	       0.336057,         0.60287	|	              0,               0,               0
		vertex[  17][   0]	|	            613,               0,             474	|	       0.483538,               1	|	              0,               0,               0
		vertex[  17][   1]	|	            613,         95.3112,         186.411	|	       0.419159,         0.60287	|	              0,               0,               0
		vertex[  17][   2]	|	            613,         95.3112,         346.411	|	       0.454976,         0.60287	|	              0,               0,               0
		vertex[  18][   0]	|	            613,         95.3112,         186.411	|	       0.419159,         0.60287	|	              0,               0,               0
		vertex[  18][   1]	|	            613,               0,            -470	|	       0.272214,               1	|	              0,               0,               0
		vertex[  18][   2]	|	            613,         95.3112,        -184.808	|	       0.336057,         0.60287	|	              0,               0,               0
		vertex[  19][   0]	|	            613,               0,            -470	|	       0.272214,               1	|	              0,               0,               0
		vertex[  19][   1]	|	            613,         95.3112,         186.411	|	       0.419159,         0.60287	|	              0,               0,               0
		vertex[  19][   2]	|	            613,               0,             474	|	       0.483538,               1	|	              0,               0,               0
		vertex[  20][   0]	|	            613,         95.3112,         346.411	|	       0.454976,         0.60287	|	              0,               0,               0
		vertex[  20][   1]	|	            613,             240,             474	|	       0.483538,               0	|	              0,               0,               0
		vertex[  20][   2]	|	            613,               0,             474	|	       0.483538,               1	|	              0,               0,               0
		vertex[  21][   0]	|	            613,             240,             474	|	       0.483538,               0	|	              0,               0,               0
		vertex[  21][   1]	|	            613,         95.3112,         346.411	|	       0.454976,         0.60287	|	              0,               0,               0
		vertex[  21][   2]	|	            613,         215.311,         346.411	|	       0.454976,         0.10287	|	              0,               0,               0
		vertex[  22][   0]	|	            613,             240,            -470	|	       0.272214,               0	|	              0,               0,               0
		vertex[  22][   1]	|	            613,             240,             474	|	       0.483538,               0	|	              0,               0,               0
		vertex[  22][   2]	|	            613,         215.311,        -184.808	|	       0.336057,         0.10287	|	              0,               0,               0
		vertex[  23][   0]	|	            613,             240,            -470	|	       0.272214,               0	|	              0,               0,               0
		vertex[  23][   1]	|	            613,         215.311,        -184.808	|	       0.336057,         0.10287	|	              0,               0,               0
		vertex[  23][   2]	|	            613,         215.311,        -344.808	|	        0.30024,         0.10287	|	              0,               0,               0
		vertex[  24][   0]	|	            613,         95.3112,         186.411	|	       0.419159,         0.60287	|	              0,               0,               0
		vertex[  24][   1]	|	            613,         215.311,        -184.808	|	       0.336057,         0.10287	|	              0,               0,               0
		vertex[  24][   2]	|	            613,         215.311,         186.411	|	       0.419159,         0.10287	|	              0,               0,               0
		vertex[  25][   0]	|	            613,         215.311,        -184.808	|	       0.336057,         0.10287	|	              0,               0,               0
		vertex[  25][   1]	|	            613,         95.3112,         186.411	|	       0.419159,         0.60287	|	              0,               0,               0
		vertex[  25][   2]	|	            613,         95.3112,        -184.808	|	       0.336057,         0.60287	|	              0,               0,               0
		vertex[  26][   0]	|	            613,             240,             474	|	       0.483538,               0	|	              0,               0,               0
		vertex[  26][   1]	|	            613,         215.311,         346.411	|	       0.454976,         0.10287	|	              0,               0,               0
		vertex[  26][   2]	|	            613,         215.311,         186.411	|	       0.419159,         0.10287	|	              0,               0,               0
		vertex[  27][   0]	|	            613,         215.311,         186.411	|	       0.419159,         0.10287	|	              0,               0,               0
		vertex[  27][   1]	|	            613,         215.311,        -184.808	|	       0.336057,         0.10287	|	              0,               0,               0
		vertex[  27][   2]	|	            613,             240,             474	|	       0.483538,               0	|	              0,               0,               0
		vertex[  28][   0]	|	        378.347,         215.112,             474	|	       0.536068,        0.103699	|	              0,               0,               0
		vertex[  28][   1]	|	        246.802,         215.112,             474	|	       0.565516,        0.103699	|	              0,               0,               0
		vertex[  28][   2]	|	        246.802,         150.739,             474	|	       0.565516,        0.371922	|	              0,               0,               0
		vertex[  29][   0]	|	        378.347,         215.112,             474	|	       0.536068,        0.103699	|	              0,               0,               0
		vertex[  29][   1]	|	        246.802,         150.739,             474	|	       0.565516,        0.371922	|	              0,               0,               0
		vertex[  29][   2]	|	        378.347,         150.739,             474	|	       0.536068,        0.371922	|	              0,               0,               0
		vertex[  30][   0]	|	        74.7185,             240,             474	|	       0.604038,               0	|	              0,               0,               0
		vertex[  30][   1]	|	         166.79,         150.739,             474	|	       0.583427,        0.371922	|	              0,               0,               0
		vertex[  30][   2]	|	         166.79,         215.112,             474	|	       0.583427,        0.103699	|	              0,               0,               0
		vertex[  31][   0]	|	         166.79,         150.739,             474	|	       0.583427,        0.371922	|	              0,               0,               0
		vertex[  31][   1]	|	        74.7185,             240,             474	|	       0.604038,               0	|	              0,               0,               0
		vertex[  31][   2]	|	        74.7185,               0,             474	|	       0.604038,               1	|	              0,               0,               0
		vertex[  32][   0]	|	        74.7185,               0,             474	|	       0.604038,               1	|	              0,               0,               0
		vertex[  32][   1]	|	        246.802,         150.739,             474	|	       0.565516,        0.371922	|	              0,               0,               0
		vertex[  32][   2]	|	         166.79,         150.739,             474	|	       0.583427,        0.371922	|	              0,               0,               0
		vertex[  33][   0]	|	        378.347,         150.739,             474	|	       0.536068,        0.371922	|	              0,               0,               0
		vertex[  33][   1]	|	        246.802,         150.739,             474	|	       0.565516,        0.371922	|	              0,               0,               0
		vertex[  33][   2]	|	        74.7185,               0,             474	|	       0.604038,               1	|	              0,               0,               0
		vertex[  34][   0]	|	            613,               0,             474	|	       0.483538,               1	|	              0,               0,               0
		vertex[  34][   1]	|	        378.347,         150.739,             474	|	       0.536068,        0.371922	|	              0,               0,               0
		vertex[  34][   2]	|	        74.7185,               0,             474	|	       0.604038,               1	|	              0,               0,               0
		vertex[  35][   0]	|	        378.347,         150.739,             474	|	       0.536068,        0.371922	|	              0,               0,               0
		vertex[  35][   1]	|	            613,               0,             474	|	       0.483538,               1	|	              0,               0,               0
		vertex[  35][   2]	|	        538.347,         150.739,             474	|	        0.50025,        0.371922	|	              0,               0,               0
		vertex[  36][   0]	|	            613,             240,             474	|	       0.483538,               0	|	              0,               0,               0
		vertex[  36][   1]	|	        378.347,         215.112,             474	|	       0.536068,        0.103699	|	              0,               0,               0
		vertex[  36][   2]	|	        538.347,         215.112,             474	|	        0.50025,        0.103699	|	              0,               0,               0
		vertex[  37][   0]	|	            613,             240,             474	|	       0.483538,               0	|	              0,               0,               0
		vertex[  37][   1]	|	        74.7185,             240,             474	|	       0.604038,               0	|	              0,               0,               0
		vertex[  37][   2]	|	        246.802,         215.112,             474	|	       0.565516,        0.103699	|	              0,               0,               0
		vertex[  38][   0]	|	        246.802,         215.112,             474	|	       0.565516,        0.103699	|	              0,               0,               0
		vertex[  38][   1]	|	        74.7185,             240,             474	|	       0.604038,               0	|	              0,               0,               0
		vertex[  38][   2]	|	         166.79,         215.112,             474	|	       0.583427,        0.103699	|	              0,               0,               0
		vertex[  39][   0]	|	            613,             240,             474	|	       0.483538,               0	|	              0,               0,               0
		vertex[  39][   1]	|	        538.347,         150.739,             474	|	        0.50025,        0.371922	|	              0,               0,               0
		vertex[  39][   2]	|	            613,               0,             474	|	       0.483538,               1	|	              0,               0,               0
		vertex[  40][   0]	|	        538.347,         150.739,             474	|	        0.50025,        0.371922	|	              0,               0,               0
		vertex[  40][   1]	|	            613,             240,             474	|	       0.483538,               0	|	              0,               0,               0
		vertex[  40][   2]	|	        538.347,         215.112,             474	|	        0.50025,        0.103699	|	              0,               0,               0
		vertex[  41][   0]	|	        378.347,         215.112,             474	|	       0.536068,        0.103699	|	              0,               0,               0
		vertex[  41][   1]	|	            613,             240,             474	|	       0.483538,               0	|	              0,               0,               0
		vertex[  41][   2]	|	        246.802,         215.112,             474	|	       0.565516,        0.103699	|	              0,               0,               0
		vertex[  42][   0]	|	        74.7209,             240,         400.261	|	       0.620546,               0	|	              0,               0,               0
		vertex[  42][   1]	|	        74.7209,               0,         400.261	|	       0.620546,               1	|	              0,               0,               0
		vertex[  42][   2]	|	        74.7185,             240,             474	|	       0.604038,               0	|	              0,               0,               0
		vertex[  43][   0]	|	        74.7185,               0,             474	|	       0.604038,               1	|	              0,               0,               0
		vertex[  43][   1]	|	        74.7185,             240,             474	|	       0.604038,               0	|	              0,               0,               0
		vertex[  43][   2]	|	        74.7209,               0,         400.261	|	       0.620546,               1	|	              0,               0,               0
		vertex[  44][   0]	|	       -59.4289,             240,         400.624	|	       0.650577,               0	|	              0,               0,               0
		vertex[  44][   1]	|	       -59.4289,               0,         400.624	|	       0.650577,               1	|	              0,               0,               0
		vertex[  44][   2]	|	       -44.6851,         202.108,         400.584	|	       0.647276,        0.157884	|	              0,               0,               0
		vertex[  45][   0]	|	       -44.6851,         202.108,         400.584	|	       0.647276,        0.157884	|	              0,               0,               0
		vertex[  45][   1]	|	       -59.4289,               0,         400.624	|	       0.650577,               1	|	              0,               0,               0
		vertex[  45][   2]	|	       -44.6851,               0,         400.584	|	       0.647276,               1	|	              0,               0,               0
		vertex[  46][   0]	|	        74.7209,               0,         400.261	|	       0.620546,               1	|	              0,               0,               0
		vertex[  46][   1]	|	        74.7209,             240,         400.261	|	       0.620546,               0	|	              0,               0,               0
		vertex[  46][   2]	|	         59.159,         202.108,         400.303	|	       0.624029,        0.157884	|	              0,               0,               0
		vertex[  47][   0]	|	         59.159,         202.108,         400.303	|	       0.624029,        0.157884	|	              0,               0,               0
		vertex[  47][   1]	|	         59.159,               0,         400.303	|	       0.624029,               1	|	              0,               0,               0
		vertex[  47][   2]	|	        74.7209,               0,         400.261	|	       0.620546,               1	|	              0,               0,               0
		vertex[  48][   0]	|	       -59.4289,             240,         400.624	|	       0.650577,               0	|	              0,               0,               0
		vertex[  48][   1]	|	         59.159,         202.108,         400.303	|	       0.624029,        0.157884	|	              0,               0,               0
		vertex[  48][   2]	|	        74.7209,             240,         400.261	|	       0.620546,               0	|	              0,               0,               0
		vertex[  49][   0]	|	         59.159,         202.108,         400.303	|	       0.624029,        0.157884	|	              0,               0,               0
		vertex[  49][   1]	|	       -59.4289,             240,         400.624	|	       0.650577,               0	|	              0,               0,               0
		vertex[  49][   2]	|	       -44.6851,         202.108,         400.584	|	       0.647276,        0.157884	|	              0,               0,               0
		vertex[  50][   0]	|	       -59.4776,               0,             474	|	       0.667003,               1	|	              0,               0,               0
		vertex[  50][   1]	|	       -59.4289,             240,         400.624	|	       0.650577,               0	|	              0,               0,               0
		vertex[  50][   2]	|	       -59.4776,             240,             474	|	       0.667003,               0	|	              0,               0,               0
		vertex[  51][   0]	|	       -59.4289,             240,         400.624	|	       0.650577,               0	|	              0,               0,               0
		vertex[  51][   1]	|	       -59.4776,               0,             474	|	       0.667003,               1	|	              0,               0,               0
		vertex[  51][   2]	|	       -59.4289,               0,         400.624	|	       0.650577,               1	|	              0,               0,               0
		vertex[  52][   0]	|	       -372.991,         95.3112,             474	|	       0.737186,         0.60287	|	              0,               0,               0
		vertex[  52][   1]	|	       -298.383,         215.311,             474	|	       0.720484,         0.10287	|	              0,               0,               0
		vertex[  52][   2]	|	       -372.991,         215.311,             474	|	       0.737186,         0.10287	|	              0,               0,               0
		vertex[  53][   0]	|	       -298.383,         215.311,             474	|	       0.720484,         0.10287	|	              0,               0,               0
		vertex[  53][   1]	|	       -372.991,         95.3112,             474	|	       0.737186,         0.60287	|	              0,               0,               0
		vertex[  53][   2]	|	       -298.383,         95.3112,             474	|	       0.720484,         0.60287	|	              0,               0,               0
		vertex[  54][   0]	|	           -603,               0,             474	|	       0.788676,               1	|	              0,               0,               0
		vertex[  54][   1]	|	       -59.4776,               0,             474	|	       0.667003,               1	|	              0,               0,               0
		vertex[  54][   2]	|	       -372.991,         95.3112,             474	|	       0.737186,         0.60287	|	              0,               0,               0
		vertex[  55][   0]	|	       -372.991,         95.3112,             474	|	       0.737186,         0.60287	|	              0,               0,               0
		vertex[  55][   1]	|	       -532.991,         95.3112,             474	|	       0.773004,         0.60287	|	              0,               0,               0
		vertex[  55][   2]	|	           -603,               0,             474	|	       0.788676,               1	|	              0,               0,               0
		vertex[  56][   0]	|	       -532.991,         215.311,             474	|	       0.773004,         0.10287	|	              0,               0,               0
		vertex[  56][   1]	|	           -603,             240,             474	|	       0.788676,               0	|	              0,               0,               0
		vertex[  56][   2]	|	       -532.991,         95.3112,             474	|	       0.773004,         0.60287	|	              0,               0,               0
		vertex[  57][   0]	|	           -603,             240,             474	|	       0.788676,               0	|	              0,               0,               0
		vertex[  57][   1]	|	           -603,               0,             474	|	       0.788676,               1	|	              0,               0,               0
		vertex[  57][   2]	|	       -532.991,         95.3112,             474	|	       0.773004,         0.60287	|	              0,               0,               0
		vertex[  58][   0]	|	       -59.4776,               0,             474	|	       0.667003,               1	|	              0,               0,               0
		vertex[  58][   1]	|	       -298.383,         95.3112,             474	|	       0.720484,         0.60287	|	              0,               0,               0
		vertex[  58][   2]	|	       -372.991,         95.3112,             474	|	       0.737186,         0.60287	|	              0,               0,               0
		vertex[  59][   0]	|	       -138.383,         95.3112,             474	|	       0.684666,         0.60287	|	              0,               0,               0
		vertex[  59][   1]	|	       -298.383,         95.3112,             474	|	       0.720484,         0.60287	|	              0,               0,               0
		vertex[  59][   2]	|	       -59.4776,               0,             474	|	       0.667003,               1	|	              0,               0,               0
		vertex[  60][   0]	|	       -59.4776,             240,             474	|	       0.667003,               0	|	              0,               0,               0
		vertex[  60][   1]	|	       -138.383,         95.3112,             474	|	       0.684666,         0.60287	|	              0,               0,               0
		vertex[  60][   2]	|	       -59.4776,               0,             474	|	       0.667003,               1	|	              0,               0,               0
		vertex[  61][   0]	|	       -138.383,         95.3112,             474	|	       0.684666,         0.60287	|	              0,               0,               0
		vertex[  61][   1]	|	       -59.4776,             240,             474	|	       0.667003,               0	|	              0,               0,               0
		vertex[  61][   2]	|	       -138.383,         215.311,             474	|	       0.684666,         0.10287	|	              0,               0,               0
		vertex[  62][   0]	|	       -59.4776,             240,             474	|	       0.667003,               0	|	              0,               0,               0
		vertex[  62][   1]	|	           -603,             240,             474	|	       0.788676,               0	|	              0,               0,               0
		vertex[  62][   2]	|	       -372.991,         215.311,             474	|	       0.737186,         0.10287	|	              0,               0,               0
		vertex[  63][   0]	|	       -372.991,         215.311,             474	|	       0.737186,         0.10287	|	              0,               0,               0
		vertex[  63][   1]	|	           -603,             240,             474	|	       0.788676,               0	|	              0,               0,               0
		vertex[  63][   2]	|	       -532.991,         215.311,             474	|	       0.773004,         0.10287	|	              0,               0,               0
		vertex[  64][   0]	|	       -59.4776,             240,             474	|	       0.667003,               0	|	              0,               0,               0
		vertex[  64][   1]	|	       -372.991,         215.311,             474	|	       0.737186,         0.10287	|	              0,               0,               0
		vertex[  64][   2]	|	       -298.383,         215.311,             474	|	       0.720484,         0.10287	|	              0,               0,               0
		vertex[  65][   0]	|	       -298.383,         215.311,             474	|	       0.720484,         0.10287	|	              0,               0,               0
		vertex[  65][   1]	|	       -138.383,         215.311,             474	|	       0.684666,         0.10287	|	              0,               0,               0
		vertex[  65][   2]	|	       -59.4776,             240,             474	|	       0.667003,               0	|	              0,               0,               0
		vertex[  66][   0]	|	           -603,         95.3112,        -86.7992	|	       0.914217,         0.60287	|	              0,               0,               0
		vertex[  66][   1]	|	           -603,               0,            -470	|	              1,               1	|	              0,               0,               0
		vertex[  66][   2]	|	           -603,               0,             474	|	       0.788676,               1	|	              0,               0,               0
		vertex[  67][   0]	|	           -603,               0,            -470	|	              1,               1	|	              0,               0,               0
		vertex[  67][   1]	|	           -603,         95.3112,        -86.7992	|	       0.914217,         0.60287	|	              0,               0,               0
		vertex[  67][   2]	|	           -603,         95.3112,        -246.799	|	       0.950034,         0.60287	|	              0,               0,               0
		vertex[  68][   0]	|	           -603,             240,             474	|	       0.788676,               0	|	              0,               0,               0
		vertex[  68][   1]	|	           -603,         95.3112,        -86.7992	|	       0.914217,         0.60287	|	              0,               0,               0
		vertex[  68][   2]	|	           -603,               0,             474	|	       0.788676,               1	|	              0,               0,               0
		vertex[  69][   0]	|	           -603,         95.3112,        -86.7992	|	       0.914217,         0.60287	|	              0,               0,               0
		vertex[  69][   1]	|	           -603,             240,             474	|	       0.788676,               0	|	              0,               0,               0
		vertex[  69][   2]	|	           -603,         215.311,        -86.7992	|	       0.914217,         0.10287	|	              0,               0,               0
		vertex[  70][   0]	|	           -603,         95.3112,        -246.799	|	       0.950034,         0.60287	|	              0,               0,               0
		vertex[  70][   1]	|	           -603,         215.311,        -246.799	|	       0.950034,         0.10287	|	              0,               0,               0
		vertex[  70][   2]	|	           -603,             240,            -470	|	              1,               0	|	              0,               0,               0
		vertex[  71][   0]	|	           -603,             240,            -470	|	              1,               0	|	              0,               0,               0
		vertex[  71][   1]	|	           -603,               0,            -470	|	              1,               1	|	              0,               0,               0
		vertex[  71][   2]	|	           -603,         95.3112,        -246.799	|	       0.950034,         0.60287	|	              0,               0,               0
		vertex[  72][   0]	|	           -603,             240,            -470	|	              1,               0	|	              0,               0,               0
		vertex[  72][   1]	|	           -603,         215.311,        -86.7992	|	       0.914217,         0.10287	|	              0,               0,               0
		vertex[  72][   2]	|	           -603,             240,             474	|	       0.788676,               0	|	              0,               0,               0
		vertex[  73][   0]	|	           -603,         215.311,        -86.7992	|	       0.914217,         0.10287	|	              0,               0,               0
		vertex[  73][   1]	|	           -603,             240,            -470	|	              1,               0	|	              0,               0,               0
		vertex[  73][   2]	|	           -603,         215.311,        -246.799	|	       0.950034,         0.10287	|	              0,               0,               0
		vertex[  74][   0]	|	       -83.0318,               0,        -449.693	|	       0.178112,               1	|	              0,               0,               0
		vertex[  74][   1]	|	       -298.383,         95.3112,        -449.538	|	       0.100994,         0.60287	|	              0,               0,               0
		vertex[  74][   2]	|	       -580.411,               0,        -449.334	|	              0,               1	|	              0,               0,               0
		vertex[  75][   0]	|	       -298.383,         95.3112,        -449.538	|	       0.100994,         0.60287	|	              0,               0,               0
		vertex[  75][   1]	|	       -83.0318,               0,        -449.693	|	       0.178112,               1	|	              0,               0,               0
		vertex[  75][   2]	|	       -138.383,         95.3112,        -449.653	|	        0.15829,         0.60287	|	              0,               0,               0
		vertex[  76][   0]	|	       -580.411,               0,        -449.334	|	              0,               1	|	              0,               0,               0
		vertex[  76][   1]	|	       -298.383,         95.3112,        -449.538	|	       0.100994,         0.60287	|	              0,               0,               0
		vertex[  76][   2]	|	       -580.411,             240,        -449.334	|	              0,               0	|	              0,               0,               0
		vertex[  77][   0]	|	       -298.383,         215.311,        -449.538	|	       0.100994,         0.10287	|	              0,               0,               0
		vertex[  77][   1]	|	       -580.411,             240,        -449.334	|	              0,               0	|	              0,               0,               0
		vertex[  77][   2]	|	       -298.383,         95.3112,        -449.538	|	       0.100994,         0.60287	|	              0,               0,               0
		vertex[  78][   0]	|	       -83.0318,             240,        -449.693	|	       0.178112,               0	|	              0,               0,               0
		vertex[  78][   1]	|	       -580.411,             240,        -449.334	|	              0,               0	|	              0,               0,               0
		vertex[  78][   2]	|	       -298.383,         215.311,        -449.538	|	       0.100994,         0.10287	|	              0,               0,               0
		vertex[  79][   0]	|	       -83.0318,             240,        -449.693	|	       0.178112,               0	|	              0,               0,               0
		vertex[  79][   1]	|	       -298.383,         215.311,        -449.538	|	       0.100994,         0.10287	|	              0,               0,               0
		vertex[  79][   2]	|	       -138.383,         215.311,        -449.653	|	        0.15829,         0.10287	|	              0,               0,               0
		vertex[  80][   0]	|	       -83.0318,             240,        -449.693	|	       0.178112,               0	|	              0,               0,               0
		vertex[  80][   1]	|	       -138.383,         95.3112,        -449.653	|	        0.15829,         0.60287	|	              0,               0,               0
		vertex[  80][   2]	|	       -83.0318,               0,        -449.693	|	       0.178112,               1	|	              0,               0,               0
		vertex[  81][   0]	|	       -138.383,         95.3112,        -449.653	|	        0.15829,         0.60287	|	              0,               0,               0
		vertex[  81][   1]	|	       -83.0318,             240,        -449.693	|	       0.178112,               0	|	              0,               0,               0
		vertex[  81][   2]	|	       -138.383,         215.311,        -449.653	|	        0.15829,         0.10287	|	              0,               0,               0
		vertex[  82][   0]	|	       -83.0318,               0,        -449.693	|	       0.178112,               1	|	              0,               0,               0
		vertex[  82][   1]	|	       -83.3924,               0,         6.85151	|	         0.3416,               1	|	              0,               0,               0
		vertex[  82][   2]	|	       -83.3924,         205.583,         6.85151	|	         0.3416,        0.143404	|	              0,               0,               0
		vertex[  83][   0]	|	       -83.3924,         205.583,         6.85151	|	         0.3416,        0.143404	|	              0,               0,               0
		vertex[  83][   1]	|	       -83.0318,             240,        -449.693	|	       0.178112,               0	|	              0,               0,               0
		vertex[  83][   2]	|	       -83.0318,               0,        -449.693	|	       0.178112,               1	|	              0,               0,               0
		vertex[  84][   0]	|	       -83.7416,               0,         448.953	|	       0.499916,               1	|	              0,               0,               0
		vertex[  84][   1]	|	       -83.4675,         205.583,         101.931	|	       0.375648,        0.143404	|	              0,               0,               0
		vertex[  84][   2]	|	       -83.4675,               0,         101.931	|	       0.375648,               1	|	              0,               0,               0
		vertex[  85][   0]	|	       -83.4675,         205.583,         101.931	|	       0.375648,        0.143404	|	              0,               0,               0
		vertex[  85][   1]	|	       -83.7416,               0,         448.953	|	       0.499916,               1	|	              0,               0,               0
		vertex[  85][   2]	|	       -83.7416,             240,         448.953	|	       0.499916,               0	|	              0,               0,               0
		vertex[  86][   0]	|	       -83.3924,         205.583,         6.85151	|	         0.3416,        0.143404	|	              0,               0,               0
		vertex[  86][   1]	|	       -83.7416,             240,         448.953	|	       0.499916,               0	|	              0,               0,               0
		vertex[  86][   2]	|	       -83.0318,             240,        -449.693	|	       0.178112,               0	|	              0,               0,               0
		vertex[  87][   0]	|	       -83.7416,             240,         448.953	|	       0.499916,               0	|	              0,               0,               0
		vertex[  87][   1]	|	       -83.3924,         205.583,         6.85151	|	         0.3416,        0.143404	|	              0,               0,               0
		vertex[  87][   2]	|	       -83.4675,         205.583,         101.931	|	       0.375648,        0.143404	|	              0,               0,               0
		vertex[  88][   0]	|	       -581.988,               0,         448.911	|	       0.678338,               1	|	              0,               0,               0
		vertex[  88][   1]	|	       -581.988,             240,         448.911	|	       0.678338,               0	|	              0,               0,               0
		vertex[  88][   2]	|	       -532.991,         95.3112,         448.915	|	       0.660793,         0.60287	|	              0,               0,               0
		vertex[  89][   0]	|	       -532.991,         95.3112,         448.915	|	       0.660793,         0.60287	|	              0,               0,               0
		vertex[  89][   1]	|	       -581.988,             240,         448.911	|	       0.678338,               0	|	              0,               0,               0
		vertex[  89][   2]	|	       -532.991,         215.311,         448.915	|	       0.660793,         0.10287	|	              0,               0,               0
