                        Normal                                           UV                                         Pos
(      -0.543801,       -0.313961,       -0.778273) | (       0.725314,        0.109745) | (       -14.9858,        -9.09218,        -12.7938)
(       -0.31396,       -0.543794,       -0.778278) | (       0.890255,        0.274686) | (       -8.32987,        -15.7481,        -12.7938)
(      -0.208561,       -0.361237,       -0.908851) | (       0.898221,        0.270087) | (       -8.51546,        -16.0696,        -12.4943)
(    2.30906e-07,       -0.417119,       -0.908852) | (            0.5,       -0.840986) | (       0.762309,        -18.5555,        -12.4943)
(      -0.208561,       -0.361237,       -0.908851) | (       0.416667,       -0.840986) | (       -8.51546,        -16.0696,        -12.4943)
(       -0.31396,       -0.543794,       -0.778278) | (       0.416667,       -0.850001) | (       -8.32987,        -15.7481,        -12.7938)
(       -0.31396,       -0.543794,       -0.778278) | (       0.416667,       -0.850001) | (       -8.32987,        -15.7481,        -12.7938)
(    3.06707e-07,       -0.627918,        -0.77828) | (            0.5,       -0.850001) | (       0.762308,        -18.1844,        -12.7938)
(    2.30906e-07,       -0.417119,       -0.908852) | (            0.5,       -0.840986) | (       0.762309,        -18.5555,        -12.4943)
(        0.20856,       -0.361237,       -0.908852) | (       0.583333,       -0.840986) | (        10.0401,        -16.0696,        -12.4943)
(    2.30906e-07,       -0.417119,       -0.908852) | (            0.5,       -0.840986) | (       0.762309,        -18.5555,        -12.4943)
(    3.06707e-07,       -0.627918,        -0.77828) | (            0.5,       -0.850001) | (       0.762308,        -18.1844,        -12.7938)
(    3.06707e-07,       -0.627918,        -0.77828) | (            0.5,       -0.850001) | (       0.762308,        -18.1844,        -12.7938)
(       0.313959,       -0.543794,       -0.778279) | (       0.583333,       -0.850001) | (        9.85449,        -15.7481,        -12.7938)
(        0.20856,       -0.361237,       -0.908852) | (       0.583333,       -0.840986) | (        10.0401,        -16.0696,        -12.4943)
(       0.361235,        -0.20856,       -0.908852) | (       0.729914,        0.898221) | (        16.8319,        -9.27779,        -12.4943)
(        0.20856,       -0.361237,       -0.908852) | (       0.898222,        0.729913) | (        10.0401,        -16.0696,        -12.4943)
(       0.313959,       -0.543794,       -0.778279) | (       0.890255,        0.725314) | (        9.85449,        -15.7481,        -12.7938)
(       0.313959,       -0.543794,       -0.778279) | (       0.890255,        0.725314) | (        9.85449,        -15.7481,        -12.7938)
(       0.543789,       -0.313958,       -0.778283) | (       0.725314,        0.890255) | (        16.5104,        -9.09219,        -12.7938)
(       0.361235,        -0.20856,       -0.908852) | (       0.729914,        0.898221) | (        16.8319,        -9.27779,        -12.4943)
(       0.417118,     1.22669e-07,       -0.908852) | (           0.75,       -0.840986) | (        19.3179,    -1.72064e-07,        -12.4943)
(       0.361235,        -0.20856,       -0.908852) | (       0.666667,       -0.840986) | (        16.8319,        -9.27779,        -12.4943)
(       0.543789,       -0.313958,       -0.778283) | (       0.666667,       -0.850001) | (        16.5104,        -9.09219,        -12.7938)
(       0.543789,       -0.313958,       -0.778283) | (       0.666667,       -0.850001) | (        16.5104,        -9.09219,        -12.7938)
(       0.627914,     1.36314e-07,       -0.778283) | (           0.75,       -0.850001) | (        18.9467,    -5.22427e-08,        -12.7938)
(       0.417118,     1.22669e-07,       -0.908852) | (           0.75,       -0.840986) | (        19.3179,    -1.72064e-07,        -12.4943)
(       0.712185,         0.41118,       -0.568968) | (        0.25025,         0.93258) | (        18.2184,         10.0783,        -12.0907)
(       0.822359,    -1.26669e-07,       -0.568969) | (            0.5,        0.999501) | (        20.9188,    -1.23793e-07,        -12.0907)
(       0.417118,     1.22669e-07,       -0.908852) | (            0.5,        0.959827) | (        19.3179,    -1.72064e-07,        -12.4943)
(       0.417118,     1.22669e-07,       -0.908852) | (            0.5,        0.959827) | (        19.3179,    -1.72064e-07,        -12.4943)
(       0.361237,        0.208559,       -0.908852) | (       0.270087,        0.898222) | (        16.8319,         9.27777,        -12.4943)
(       0.712185,         0.41118,       -0.568968) | (        0.25025,         0.93258) | (        18.2184,         10.0783,        -12.0907)
(        0.41118,        0.712184,       -0.568969) | (      0.0674198,         0.74975) | (        10.8406,         17.4561,        -12.0907)
(       0.712185,         0.41118,       -0.568968) | (        0.25025,         0.93258) | (        18.2184,         10.0783,        -12.0907)
(       0.361237,        0.208559,       -0.908852) | (       0.270087,        0.898222) | (        16.8319,         9.27777,        -12.4943)
(       0.361237,        0.208559,       -0.908852) | (       0.270087,        0.898222) | (        16.8319,         9.27777,        -12.4943)
(        0.20856,        0.361236,       -0.908852) | (       0.101779,        0.729913) | (        10.0401,         16.0696,        -12.4943)
(        0.41118,        0.712184,       -0.568969) | (      0.0674198,         0.74975) | (        10.8406,         17.4561,        -12.0907)
(   -2.46672e-07,        0.822359,       -0.568968) | (    0.000499487,             0.5) | (       0.762317,         20.1565,        -12.0907)
(        0.41118,        0.712184,       -0.568969) | (      0.0674198,         0.74975) | (        10.8406,         17.4561,        -12.0907)
(        0.20856,        0.361236,       -0.908852) | (       0.101779,        0.729913) | (        10.0401,         16.0696,        -12.4943)
(        0.20856,        0.361236,       -0.908852) | (       0.101779,        0.729913) | (        10.0401,         16.0696,        -12.4943)
(   -2.06853e-07,         0.41712,       -0.908851) | (      0.0401735,             0.5) | (       0.762317,         18.5555,        -12.4943)
(   -2.46672e-07,        0.822359,       -0.568968) | (    0.000499487,             0.5) | (       0.762317,         20.1565,        -12.0907)
(       -0.41118,        0.712184,       -0.568968) | (      0.0674197,         0.25025) | (       -9.31595,         17.4561,        -12.0907)
(   -2.46672e-07,        0.822359,       -0.568968) | (    0.000499487,             0.5) | (       0.762317,         20.1565,        -12.0907)
(   -2.06853e-07,         0.41712,       -0.908851) | (      0.0401735,             0.5) | (       0.762317,         18.5555,        -12.4943)
(   -2.06853e-07,         0.41712,       -0.908851) | (      0.0401735,             0.5) | (       0.762317,         18.5555,        -12.4943)
(       -0.20856,        0.361236,       -0.908852) | (       0.101778,        0.270087) | (       -8.51546,         16.0696,        -12.4943)
(       -0.41118,        0.712184,       -0.568968) | (      0.0674197,         0.25025) | (       -9.31595,         17.4561,        -12.0907)
(      -0.712186,         0.41118,       -0.568966) | (        0.25025,       0.0674199) | (       -16.6938,         10.0783,        -12.0907)
(       -0.41118,        0.712184,       -0.568968) | (      0.0674197,         0.25025) | (       -9.31595,         17.4561,        -12.0907)
(       -0.20856,        0.361236,       -0.908852) | (       0.101778,        0.270087) | (       -8.51546,         16.0696,        -12.4943)
(       -0.20856,        0.361236,       -0.908852) | (       0.101778,        0.270087) | (       -8.51546,         16.0696,        -12.4943)
(      -0.361238,        0.208561,       -0.908851) | (       0.270087,        0.101779) | (       -15.3073,         9.27778,        -12.4943)
(      -0.712186,         0.41118,       -0.568966) | (        0.25025,       0.0674199) | (       -16.6938,         10.0783,        -12.0907)
(      -0.822361,     4.00009e-08,       -0.568966) | (            0.5,     0.000499487) | (       -19.3942,     2.85887e-06,        -12.0907)
(      -0.712186,         0.41118,       -0.568966) | (        0.25025,       0.0674199) | (       -16.6938,         10.0783,        -12.0907)
(      -0.361238,        0.208561,       -0.908851) | (       0.270087,        0.101779) | (       -15.3073,         9.27778,        -12.4943)
(      -0.361238,        0.208561,       -0.908851) | (       0.270087,        0.101779) | (       -15.3073,         9.27778,        -12.4943)
(      -0.417121,     5.65239e-08,       -0.908851) | (            0.5,       0.0401735) | (       -17.7932,      2.6092e-06,        -12.4943)
(      -0.822361,     4.00009e-08,       -0.568966) | (            0.5,     0.000499487) | (       -19.3942,     2.85887e-06,        -12.0907)
(      -0.712185,        -0.41118,       -0.568967) | (        0.74975,       0.0674198) | (       -16.6938,        -10.0783,        -12.0907)
(      -0.822361,     4.00009e-08,       -0.568966) | (            0.5,     0.000499487) | (       -19.3942,     2.85887e-06,        -12.0907)
(      -0.417121,     5.65239e-08,       -0.908851) | (            0.5,       0.0401735) | (       -17.7932,      2.6092e-06,        -12.4943)
(      -0.417121,     5.65239e-08,       -0.908851) | (            0.5,       0.0401735) | (       -17.7932,      2.6092e-06,        -12.4943)
(       -0.36124,       -0.208562,        -0.90885) | (       0.729913,        0.101778) | (       -15.3073,        -9.27777,        -12.4943)
(      -0.712185,        -0.41118,       -0.568967) | (        0.74975,       0.0674198) | (       -16.6938,        -10.0783,        -12.0907)
(       -0.41118,       -0.712184,       -0.568968) | (        0.93258,         0.25025) | (       -9.31595,        -17.4561,        -12.0907)
(      -0.712185,        -0.41118,       -0.568967) | (        0.74975,       0.0674198) | (       -16.6938,        -10.0783,        -12.0907)
(       -0.36124,       -0.208562,        -0.90885) | (       0.729913,        0.101778) | (       -15.3073,        -9.27777,        -12.4943)
(       -0.36124,       -0.208562,        -0.90885) | (       0.729913,        0.101778) | (       -15.3073,        -9.27777,        -12.4943)
(      -0.208561,       -0.361237,       -0.908851) | (       0.898221,        0.270087) | (       -8.51546,        -16.0696,        -12.4943)
(       -0.41118,       -0.712184,       -0.568968) | (        0.93258,         0.25025) | (       -9.31595,        -17.4561,        -12.0907)
(   -4.86678e-07,       -0.822359,       -0.568969) | (       0.999501,             0.5) | (       0.762309,        -20.1565,        -12.0907)
(       -0.41118,       -0.712184,       -0.568968) | (        0.93258,         0.25025) | (       -9.31595,        -17.4561,        -12.0907)
(      -0.208561,       -0.361237,       -0.908851) | (       0.898221,        0.270087) | (       -8.51546,        -16.0696,        -12.4943)
(      -0.208561,       -0.361237,       -0.908851) | (       0.898221,        0.270087) | (       -8.51546,        -16.0696,        -12.4943)
(    2.30906e-07,       -0.417119,       -0.908852) | (       0.959827,             0.5) | (       0.762309,        -18.5555,        -12.4943)
(   -4.86678e-07,       -0.822359,       -0.568969) | (       0.999501,             0.5) | (       0.762309,        -20.1565,        -12.0907)
(       0.411179,       -0.712184,       -0.568969) | (        0.93258,         0.74975) | (        10.8406,        -17.4561,        -12.0907)
(   -4.86678e-07,       -0.822359,       -0.568969) | (       0.999501,             0.5) | (       0.762309,        -20.1565,        -12.0907)
(    2.30906e-07,       -0.417119,       -0.908852) | (       0.959827,             0.5) | (       0.762309,        -18.5555,        -12.4943)
(    2.30906e-07,       -0.417119,       -0.908852) | (       0.959827,             0.5) | (       0.762309,        -18.5555,        -12.4943)
(        0.20856,       -0.361237,       -0.908852) | (       0.898222,        0.729913) | (        10.0401,        -16.0696,        -12.4943)
(       0.411179,       -0.712184,       -0.568969) | (        0.93258,         0.74975) | (        10.8406,        -17.4561,        -12.0907)
(       0.712184,        -0.41118,       -0.568968) | (       0.749751,         0.93258) | (        18.2184,        -10.0783,        -12.0907)
(       0.411179,       -0.712184,       -0.568969) | (        0.93258,         0.74975) | (        10.8406,        -17.4561,        -12.0907)
(        0.20856,       -0.361237,       -0.908852) | (       0.898222,        0.729913) | (        10.0401,        -16.0696,        -12.4943)
(        0.20856,       -0.361237,       -0.908852) | (       0.898222,        0.729913) | (        10.0401,        -16.0696,        -12.4943)
(       0.361235,        -0.20856,       -0.908852) | (       0.729914,        0.898221) | (        16.8319,        -9.27779,        -12.4943)
(       0.712184,        -0.41118,       -0.568968) | (       0.749751,         0.93258) | (        18.2184,        -10.0783,        -12.0907)
(       0.822359,    -1.26669e-07,       -0.568969) | (            0.5,        0.999501) | (        20.9188,    -1.23793e-07,        -12.0907)
(       0.712184,        -0.41118,       -0.568968) | (       0.749751,         0.93258) | (        18.2184,        -10.0783,        -12.0907)
(       0.361235,        -0.20856,       -0.908852) | (       0.729914,        0.898221) | (        16.8319,        -9.27779,        -12.4943)
(       0.361235,        -0.20856,       -0.908852) | (       0.729914,        0.898221) | (        16.8319,        -9.27779,        -12.4943)
(       0.417118,     1.22669e-07,       -0.908852) | (            0.5,        0.959827) | (        19.3179,    -1.72064e-07,        -12.4943)
(       0.822359,    -1.26669e-07,       -0.568969) | (            0.5,        0.999501) | (        20.9188,    -1.23793e-07,        -12.0907)
(       0.656048,        0.378769,         0.65279) | (       0.833333,       -0.747463) | (        18.2142,         10.0758,         -9.3874)
(        0.75754,    -2.07642e-07,        0.652789) | (           0.75,       -0.747463) | (         20.914,    -1.83534e-07,         -9.3874)
(       0.822359,    -1.26669e-07,       -0.568969) | (           0.75,       -0.828838) | (        20.9188,    -1.23793e-07,        -12.0907)
(       0.822359,    -1.26669e-07,       -0.568969) | (           0.75,       -0.828838) | (        20.9188,    -1.23793e-07,        -12.0907)
(       0.712185,         0.41118,       -0.568968) | (       0.833333,       -0.828838) | (        18.2184,         10.0783,        -12.0907)
(       0.656048,        0.378769,         0.65279) | (       0.833333,       -0.747463) | (        18.2142,         10.0758,         -9.3874)
(        0.37877,        0.656048,         0.65279) | (       0.916667,       -0.747463) | (        10.8382,         17.4519,         -9.3874)
(       0.656048,        0.378769,         0.65279) | (       0.833333,       -0.747463) | (        18.2142,         10.0758,         -9.3874)
(       0.712185,         0.41118,       -0.568968) | (       0.833333,       -0.828838) | (        18.2184,         10.0783,        -12.0907)
(       0.712185,         0.41118,       -0.568968) | (       0.833333,       -0.828838) | (        18.2184,         10.0783,        -12.0907)
(        0.41118,        0.712184,       -0.568969) | (       0.916667,       -0.828838) | (        10.8406,         17.4561,        -12.0907)
(        0.37877,        0.656048,         0.65279) | (       0.916667,       -0.747463) | (        10.8382,         17.4519,         -9.3874)
(   -5.32428e-08,        0.757539,         0.65279) | (              1,       -0.747463) | (       0.762319,         20.1517,         -9.3874)
(        0.37877,        0.656048,         0.65279) | (       0.916667,       -0.747463) | (        10.8382,         17.4519,         -9.3874)
(        0.41118,        0.712184,       -0.568969) | (       0.916667,       -0.828838) | (        10.8406,         17.4561,        -12.0907)
(        0.41118,        0.712184,       -0.568969) | (       0.916667,       -0.828838) | (        10.8406,         17.4561,        -12.0907)
(   -2.46672e-07,        0.822359,       -0.568968) | (              1,       -0.828838) | (       0.762317,         20.1565,        -12.0907)
(   -5.32428e-08,        0.757539,         0.65279) | (              1,       -0.747463) | (       0.762319,         20.1517,         -9.3874)
(      -0.378769,        0.656048,         0.65279) | (        1.08333,       -0.747463) | (       -9.31352,         17.4519,         -9.3874)
(   -5.32428e-08,        0.757539,         0.65279) | (              1,       -0.747463) | (       0.762319,         20.1517,         -9.3874)
(   -2.46672e-07,        0.822359,       -0.568968) | (              1,       -0.828838) | (       0.762317,         20.1565,        -12.0907)
(   -2.46672e-07,        0.822359,       -0.568968) | (              1,       -0.828838) | (       0.762317,         20.1565,        -12.0907)
(       -0.41118,        0.712184,       -0.568968) | (        1.08333,       -0.828838) | (       -9.31595,         17.4561,        -12.0907)
(      -0.378769,        0.656048,         0.65279) | (        1.08333,       -0.747463) | (       -9.31352,         17.4519,         -9.3874)
(      -0.656047,        0.378769,        0.652792) | (        1.16667,       -0.747463) | (       -16.6895,         10.0758,         -9.3874)
(      -0.378769,        0.656048,         0.65279) | (        1.08333,       -0.747463) | (       -9.31352,         17.4519,         -9.3874)
(       -0.41118,        0.712184,       -0.568968) | (        1.08333,       -0.828838) | (       -9.31595,         17.4561,        -12.0907)
(       -0.41118,        0.712184,       -0.568968) | (        1.08333,       -0.828838) | (       -9.31595,         17.4561,        -12.0907)
(      -0.712186,         0.41118,       -0.568966) | (        1.16667,       -0.828838) | (       -16.6938,         10.0783,        -12.0907)
(      -0.656047,        0.378769,        0.652792) | (        1.16667,       -0.747463) | (       -16.6895,         10.0758,         -9.3874)
(      -0.757537,     4.93611e-08,        0.652792) | (           1.25,       -0.747463) | (       -19.3894,     2.89704e-06,         -9.3874)
(      -0.656047,        0.378769,        0.652792) | (        1.16667,       -0.747463) | (       -16.6895,         10.0758,         -9.3874)
(      -0.712186,         0.41118,       -0.568966) | (        1.16667,       -0.828838) | (       -16.6938,         10.0783,        -12.0907)
(      -0.712186,         0.41118,       -0.568966) | (        1.16667,       -0.828838) | (       -16.6938,         10.0783,        -12.0907)
(      -0.822361,     4.00009e-08,       -0.568966) | (           1.25,       -0.828838) | (       -19.3942,     2.85887e-06,        -12.0907)
(      -0.757537,     4.93611e-08,        0.652792) | (           1.25,       -0.747463) | (       -19.3894,     2.89704e-06,         -9.3874)
(      -0.656047,       -0.378769,        0.652791) | (        1.33333,       -0.747463) | (       -16.6896,        -10.0758,         -9.3874)
(      -0.757537,     4.93611e-08,        0.652792) | (           1.25,       -0.747463) | (       -19.3894,     2.89704e-06,         -9.3874)
(      -0.822361,     4.00009e-08,       -0.568966) | (           1.25,       -0.828838) | (       -19.3942,     2.85887e-06,        -12.0907)
(      -0.822361,     4.00009e-08,       -0.568966) | (           1.25,       -0.828838) | (       -19.3942,     2.85887e-06,        -12.0907)
(      -0.712185,        -0.41118,       -0.568967) | (        1.33333,       -0.828838) | (       -16.6938,        -10.0783,        -12.0907)
(      -0.656047,       -0.378769,        0.652791) | (        1.33333,       -0.747463) | (       -16.6896,        -10.0758,         -9.3874)
(      -0.378769,       -0.656048,         0.65279) | (        1.41667,       -0.747463) | (       -9.31353,        -17.4519,         -9.3874)
(      -0.656047,       -0.378769,        0.652791) | (        1.33333,       -0.747463) | (       -16.6896,        -10.0758,         -9.3874)
(      -0.712185,        -0.41118,       -0.568967) | (        1.33333,       -0.828838) | (       -16.6938,        -10.0783,        -12.0907)
(      -0.712185,        -0.41118,       -0.568967) | (        1.33333,       -0.828838) | (       -16.6938,        -10.0783,        -12.0907)
(       -0.41118,       -0.712184,       -0.568968) | (        1.41667,       -0.828838) | (       -9.31595,        -17.4561,        -12.0907)
(      -0.378769,       -0.656048,         0.65279) | (        1.41667,       -0.747463) | (       -9.31353,        -17.4519,         -9.3874)
(    -4.1621e-07,       -0.757539,         0.65279) | (            1.5,       -0.747463) | (        0.76231,        -20.1517,         -9.3874)
(      -0.378769,       -0.656048,         0.65279) | (        1.41667,       -0.747463) | (       -9.31353,        -17.4519,         -9.3874)
(       -0.41118,       -0.712184,       -0.568968) | (        1.41667,       -0.828838) | (       -9.31595,        -17.4561,        -12.0907)
(       -0.41118,       -0.712184,       -0.568968) | (        1.41667,       -0.828838) | (       -9.31595,        -17.4561,        -12.0907)
(   -4.86678e-07,       -0.822359,       -0.568969) | (            1.5,       -0.828838) | (       0.762309,        -20.1565,        -12.0907)
(    -4.1621e-07,       -0.757539,         0.65279) | (            1.5,       -0.747463) | (        0.76231,        -20.1517,         -9.3874)
(        0.37877,       -0.656048,        0.652789) | (        1.58333,       -0.747463) | (        10.8382,        -17.4519,         -9.3874)
(    -4.1621e-07,       -0.757539,         0.65279) | (            1.5,       -0.747463) | (        0.76231,        -20.1517,         -9.3874)
(   -4.86678e-07,       -0.822359,       -0.568969) | (            1.5,       -0.828838) | (       0.762309,        -20.1565,        -12.0907)
(   -4.86678e-07,       -0.822359,       -0.568969) | (            1.5,       -0.828838) | (       0.762309,        -20.1565,        -12.0907)
(       0.411179,       -0.712184,       -0.568969) | (        1.58333,       -0.828838) | (        10.8406,        -17.4561,        -12.0907)
(        0.37877,       -0.656048,        0.652789) | (        1.58333,       -0.747463) | (        10.8382,        -17.4519,         -9.3874)
(       0.656048,        -0.37877,         0.65279) | (        1.66667,       -0.747463) | (        18.2142,        -10.0759,         -9.3874)
(        0.37877,       -0.656048,        0.652789) | (        1.58333,       -0.747463) | (        10.8382,        -17.4519,         -9.3874)
(       0.411179,       -0.712184,       -0.568969) | (        1.58333,       -0.828838) | (        10.8406,        -17.4561,        -12.0907)
(       0.411179,       -0.712184,       -0.568969) | (        1.58333,       -0.828838) | (        10.8406,        -17.4561,        -12.0907)
(       0.712184,        -0.41118,       -0.568968) | (        1.66667,       -0.828838) | (        18.2184,        -10.0783,        -12.0907)
(       0.656048,        -0.37877,         0.65279) | (        1.66667,       -0.747463) | (        18.2142,        -10.0759,         -9.3874)
(        0.75754,    -2.07642e-07,        0.652789) | (           1.75,       -0.747463) | (         20.914,    -1.83534e-07,         -9.3874)
(       0.656048,        -0.37877,         0.65279) | (        1.66667,       -0.747463) | (        18.2142,        -10.0759,         -9.3874)
(       0.712184,        -0.41118,       -0.568968) | (        1.66667,       -0.828838) | (        18.2184,        -10.0783,        -12.0907)
(       0.712184,        -0.41118,       -0.568968) | (        1.66667,       -0.828838) | (        18.2184,        -10.0783,        -12.0907)
(       0.822359,    -1.26669e-07,       -0.568969) | (           1.75,       -0.828838) | (        20.9188,    -1.23793e-07,        -12.0907)
(        0.75754,    -2.07642e-07,        0.652789) | (           1.75,       -0.747463) | (         20.914,    -1.83534e-07,         -9.3874)
(        0.63816,        0.368442,        0.676019) | (       0.285433,        0.871641) | (        15.7593,         8.65849,        -9.37771)
(       0.736885,     6.71356e-07,        0.676018) | (            0.5,        0.929133) | (        18.0793,     5.74857e-08,        -9.37771)
(        0.75754,    -2.07642e-07,        0.652789) | (            0.5,        0.999381) | (         20.914,    -1.83534e-07,         -9.3874)
(        0.75754,    -2.07642e-07,        0.652789) | (            0.5,        0.999381) | (         20.914,    -1.83534e-07,         -9.3874)
(       0.656048,        0.378769,         0.65279) | (        0.25031,        0.932476) | (        18.2142,         10.0758,         -9.3874)
(        0.63816,        0.368442,        0.676019) | (       0.285433,        0.871641) | (        15.7593,         8.65849,        -9.37771)
(       0.368441,         0.63816,         0.67602) | (        0.12836,        0.714567) | (        9.42081,         14.9969,        -9.37771)
(        0.63816,        0.368442,        0.676019) | (       0.285433,        0.871641) | (        15.7593,         8.65849,        -9.37771)
(       0.656048,        0.378769,         0.65279) | (        0.25031,        0.932476) | (        18.2142,         10.0758,         -9.3874)
(       0.656048,        0.378769,         0.65279) | (        0.25031,        0.932476) | (        18.2142,         10.0758,         -9.3874)
(        0.37877,        0.656048,         0.65279) | (      0.0675238,         0.74969) | (        10.8382,         17.4519,         -9.3874)
(       0.368441,         0.63816,         0.67602) | (        0.12836,        0.714567) | (        9.42081,         14.9969,        -9.37771)
(   -2.57253e-07,        0.736882,        0.676021) | (      0.0708666,             0.5) | (       0.762319,          17.317,        -9.37772)
(       0.368441,         0.63816,         0.67602) | (        0.12836,        0.714567) | (        9.42081,         14.9969,        -9.37771)
(        0.37877,        0.656048,         0.65279) | (      0.0675238,         0.74969) | (        10.8382,         17.4519,         -9.3874)
(        0.37877,        0.656048,         0.65279) | (      0.0675238,         0.74969) | (        10.8382,         17.4519,         -9.3874)
(   -5.32428e-08,        0.757539,         0.65279) | (     0.00061956,             0.5) | (       0.762319,         20.1517,         -9.3874)
(   -2.57253e-07,        0.736882,        0.676021) | (      0.0708666,             0.5) | (       0.762319,          17.317,        -9.37772)
(      -0.368441,        0.638159,         0.67602) | (       0.128359,        0.285433) | (       -7.89617,         14.9969,        -9.37772)
